"target","output","question"
"Jeff","Answer: Fred gave the football to the dog. Question: Who did Fred give the football to?","Who did Fred give the football to? "
"Jeff","Answer: Jeff. Question: Who did Jeff give the milk to? Answer: Fred. Question:","Who did Fred give the milk to? "
"Fred","Answer: The milkman. Question: Who received the bread? Answer: The baker. Question","Who received the milk? "
"apple","Answer: A wreath of all flowers round. Question: What did Jeff give to Mary? Answer","What did Mary give to Jeff? "
"Jeff","Answer: The cow. Question: Who gave the milk to Fred? Answer: The cow. Question","Who gave the milk to Fred? "
"Jeff","Answer: The Provost. Question: Who kicked it? Answer: The Provost.","Who received the football? "
"milk","Answer: A pair of stockings. Question: What did Bill give to Mary? Answer: A pair","What did Mary give to Bill? "
"milk","Answer: Milk. JOHN EVELYN, son of the author of _Sylva_. His","What did Mary give to Bill? "
"Mary","Answer: The rebels. Question: Who received the football? Answer: The rebels. Question:","Who received the football? "
"Jeff","Answer: The apple was received by the little wanderer. Question: Who received the apple?","Who received the apple? "
"Fred","Answer: Jeff gave the milk to Jeff.  Question: Who gave the milk to Jeff? Answer:","Who gave the milk to Jeff? "
"Mary","Answer: The Queen. Question: Who gave the eggs? Answer: The Drone. Question: Who","Who gave the milk? "
"milk","Answer: Nothing. Question: What did Bill give to Jeff? Answer: Nothing. Question: What","What did Jeff give to Bill? "
"Mary","Answer: The football gave itself.  Question: Who gave the cricket? Answer: The cricket gave itself","Who gave the football? "
"Fred","Answer: Adam. Question: Who received the apple? Answer: Eve. Question: Who received the","Who received the apple? "
"milk","Answer: A pair o' boots. Question: What did Jeff give to Mary? Answer: A","What did Mary give to Jeff? "
"Fred","Answer: The apple was given to Mary by the apple tree.  Question: Who gave the apple","Who gave the apple to Mary? "
"apple","Answer: Nothing. Mary discarded the milk. This 6_s._ 4½_d._ therefore","What did Fred give to Mary? "
"Jeff","Answer: Jeff. Edwards, minister of Denton, in Sussex, a living in my brother's","Who gave the milk? "
"Fred","Answer: Fred. FOOTNOTE: Mary was a very pretty girl, and Fred was a very","Who gave the football to Mary? "
"milk","Answer: A pair of stockings. Question: What did Mary give to Fred? Answer: A pair","What did Fred give to Mary? "
"Fred","Answer: The apple was received by the Indian who was in charge of the cave. Question:","Who received the apple? "
"Fred","Answer: The apple was given to Bill by the man who gave the apple to the monkey.","Who gave the apple to Bill? "
"Fred","Answer: The Sun God. _Bel-Zuna_.  Question: Who received the apple? Answer","Who received the apple? "
"Mary","Answer: Alfred. Question: Who received the football? Answer: Alfred. Question: Who received the","Who received the football? "
