target,output,question
bathroom,"The Queen of the Assembly, but the Assembly which created the King, but the King never dies,",Where is Mary? 
kitchen,kitchen,Where is Sandra? 
kitchen,Mary? Mary? Mary? Mary? Mary? Mary? Mary? Mary? Mary? Mary?,Where is Mary? 
kitchen,office,Where is John? 
bedroom,"Bill, and all Sam and Ginger Dick, and all Sam and Ginger Dick, and all Sam and",Where is Sandra? 
office,office? office? office? office? office? office? office? office? office? office?,Where is John? 
garden,kitchen,Where is Mary? 
bathroom,"The only one who can be used as a milk can, and then by a thorough knowledge of the",Where is Sandra? 
kitchen,"The girl, and the boy, and the girl, and the boy, and the girl, and",Where is Mary? 
bedroom,Bedroom,Where is John? 
office,Office,Where is Daniel? 
office,Mary? Mary? Mary? Mary? Mary? Mary? Mary? Mary? Mary? Mary?,Where is Daniel? 
bathroom,And what is Mary? And what is Mary? And what is Mary? And what is Mary?,Where is Mary? 
bathroom,Why did he not at once turn the new gas off at the meter? Sandra went back to the,Where is Sandra? 
bathroom,garden,Where is Sandra? 
hallway,Mary? Mary? Mary? Mary? Mary? Mary? Mary? Mary? Mary? Mary?,Where is Mary? 
kitchen,What is the time of the day? What is the time of the day? What is the time,Where is Sandra? 
office,"He is a member of the army of the volunteers, and the army of the volunteers, and the",Where is Daniel? 
kitchen,kitchen,Where is Sandra? 
bedroom,bedroom,Where is John? 
hallway,bedroom,Where is Sandra? 
bedroom,Mary? Mary? Mary? Mary? Mary? Mary? Mary? Mary? Mary? Mary?,Where is Mary? 
bedroom,bedroom,Where is John? 
bedroom,Mary? Mary? Mary? Mary? Mary? Mary? Mary? Mary? Mary? Mary?,Where is Mary? 
bedroom,bathroom,Where is Mary? 
garden,Mary? Mary? Mary? Mary? Mary? Mary? Mary? Mary? Mary? Mary?,Where is Mary? 
bedroom,"“I’m not crying, _really_ Jenny, how _do_ little girls get along who",Where is Daniel? 
office,office,Where is Sandra? 
office,"She is a philosopher, but even here their true merit is to have brought the wisdom of
 Mary",Where is Sandra? 
garden,"She was reading a book, and was reading a book, and was reading a book, and was",Where is Sandra? 
garden,"""I opine,"" said Poundtext, ""Harrison the steward, and John Gudyill",Where is Daniel? 
bathroom,"I am a' to win free off if we
do that--he's gotten life for him",Where is Mary? 
office,"""It's a mistake,"" Margaret said. ""It's a mistake,"" Margaret said. ""It",Where is Mary? 
kitchen,"She was still completely in the dark as
to who you were, why you had come into my",Where is Sandra? 
garden,Garden,Where is Sandra? 
kitchen,"_Lady Cant._ That, of course, is quite out of the question. I see you",Where is Sandra? 
kitchen,kitchen,Where is Sandra? 
garden,Mary? Mary? Mary? Mary? Mary? Mary? Mary? Mary? Mary? Mary?,Where is John? 
garden,Garden,Where is Sandra? 
bathroom,"Did he know of the one
hundred and four planets belonging to our solar system, all children",Where is Sandra? 
bedroom,office,Where is Mary? 
kitchen,"And his lovely wife, and his lovely wife, and his lovely wife, and his lovely wife,",Where is Sandra? 
office,"'Edith, that is Monsieur Thiers. And yet, I am sure, I was",Where is Mary? 
bedroom,bedroom,Where is Mary? 
office,garden,Where is Daniel? 
office,"""No, I'm not allowed to read them
now, when those who should love that country",Where is Sandra? 
bathroom,office,Where is Sandra? 
bedroom,bathroom,Where is Sandra? 
office,office,Where is Daniel? 
bedroom,"The Republic of the Parisian, who is also an
acquaintance of the Parisian",Where is Sandra? 
hallway,"I am a member of the jury, and then take my final leave of the
author's name",Where is Daniel? 
bedroom,"The animal is a dog, and the animal is a cat, and the animal is a mouse,",Where is Sandra? 
office,Mary? Mary? Mary? Mary? Mary? Mary? Mary? Mary? Mary? Mary?,Where is John? 
garden,garden,Where is John? 
kitchen,"I'm not such a fool as he is, and how you are, and how you are,",Where is Daniel? 
hallway,bedroom,Where is Mary? 
hallway,"The 19th of November, and, as far as your Querist's investigation has",Where is Sandra? 
hallway,"He is in the prison of the holy inquisition. I offered to excuse myself, but with the",Where is John? 
bedroom,Bill? Bill? Bill? Bill? Bill? Bill? Bill? Bill? Bill? Bill?,Where is Mary? 
bedroom,Sandra? Sandra? Sandra? Sandra? Sandra? Sandra? Sandra? Sandra? Sandra? Sandra?,Where is Sandra? 
bedroom,He had no intention of returning to England; but it had no intention of returning to England; but,Where is Daniel? 
kitchen,"She was in the kitchen. The motives which induced the Khedive, it would have been impossible",Where is Sandra? 
bedroom,bedroom,Where is Daniel? 
garden,garden? garden? garden? garden? garden? garden? garden? garden? garden? garden?,Where is John? 
bathroom,Bathroom,Where is Sandra? 
garden,"garden. She was received with ""a roar of execrations and
seditious cries,""",Where is Sandra? 
office,"The part of the great central aisle. The total internal height was
thus probably about 120 ft",Where is Daniel? 
bedroom,"She said, ""I'm not here, and I'm not here, and I'm not here",Where is Mary? 
garden,John? Sandra? Sandra? Sandra? Sandra? Sandra? Sandra? Sandra? Sandra? Sandra?,Where is Sandra? 
bathroom,bathroom,Where is Sandra? 
office,"I am a girl, and I am a girl, and I am a girl, and I am",Where is John? 
kitchen,bedroom,Where is Daniel? 
bedroom,What is the name of the animal? What is the name of the animal? What is the name,Where is John? 
office,"(Ah, dear God, grant me patience,
        My heart is burnt, is burnt, with",Where is Daniel? 
bathroom,Bathroom,Where is Sandra? 
office,Bathroom,Where is John? 
hallway,"Wife, and the husband of the son, and the father of the son, and the father of",Where is Mary? 
office,Mary? Mary? Mary? Mary? Mary? Mary? Mary? Mary? Mary? Mary?,Where is John? 
office,kitchen,Where is Sandra? 
bathroom,office,Where is John? 
hallway,kitchen,Where is John? 
hallway,garden,Where is Daniel? 
hallway,kitchen,Where is Daniel? 
bathroom,"He said, ""How could you, Daniel? He said, ""How could you, Daniel?",Where is Daniel? 
bathroom,"Billings, and the whole party of the Indian, who was at a loss what course to take",Where is John? 
bathroom,bedroom,Where is Daniel? 
garden,"""I am not,"" cried Aggie, and the next moment she was sitting on the arm",Where is John? 
bedroom,bedroom,Where is John? 
office,"The girl, and Harry never comes here, but how far it is, or if it is a",Where is Mary? 
