"target","output","question"
"kitchen","The answer should be in the format: The ’item’ is in the ’location’. The","Where is the football? "
"kitchen","The answer should be in the format: The ’item’ is in the ’location’. The","Where is the apple? "
"bedroom","The milk is in the bedroom.   Let me check the context again. Let's parse the context","Where is the milk? "
"bathroom","The answer should be in the format: The ’item’ is in the ’location’. The","Where is the apple? "
"bedroom","The answer should be in the format: The ’item’ is in the ’location’. The","Where is the football? "
"office","The apple is in the kitchen. The apple is in the kitchen. The apple is in the kitchen","Where is the apple? "
"office","The answer should be in the format: The ’item’ is in the ’location’. Okay","Where is the apple? "
"hallway","The apple is in the hallway. The apple is in the kitchen. The apple is in the garden","Where is the apple? "
"hallway","The answer should be in the format: The ’item’ is in the ’location’. Okay","Where is the apple? "
"office","The answer should be in the format: The ’item’ is in ’location’. The milk","Where is the milk? "
"bathroom","The football is in the bathroom. Okay, let's try to figure out where the football is.","Where is the football? "
"kitchen","The answer should be in the format: The ’item’ is in ’location’. The answer","Where is the milk? "
"kitchen","The answer should be in the format: The ’item’ is in the ’location’. The","Where is the football? "
"hallway","The milk is in the kitchen. The milk is in the hallway. The milk is in the bathroom","Where is the milk? "
"bathroom","The milk is in the kitchen. The milk is in the bathroom. The milk is in the hallway","Where is the milk? "
"kitchen","The answer should be in the format: The ’item’ is in the ’location’. The","Where is the milk? "
"hallway","The answer should be in the format: The ’item’ is in the ’location’. The","Where is the football? "
"bedroom","The answer should be in the format: The ’item’ is in the ’location’. The","Where is the milk? "
"kitchen","The answer should be in the format: The ’item’ is in the ’location’. The","Where is the football? "
"office","The answer should be in the format: The ’item’ is in the ’location’. The","Where is the football? "
"office","The football is in the office. The football is in the office. The football is in the office","Where is the football? "
"office","The milk is in the kitchen. The football is in the bathroom. The apple is in the bedroom","Where is the milk? "
"hallway","The answer should be in the format: The ’item’ is in the ’location’. The","Where is the milk? "
"bedroom","The answer should be in the format: The ’item’ is in the ’location’. The","Where is the football? "
"office","The answer should be in the format: The ’item’ is in the ’location’. The","Where is the milk? "
