"target","output","question"
"kitchen","Answer: In the kitchen. Question: Where is Frank? Answer: In the kitchen. Question:","Where is Mary? "
"garden","I cannot","Where is Mary? "
"office","He is in the garden. He is in the garden. He is in the garden. He is","Where is Daniel? "
"bathroom","The answer is: She is in the minister’s house. The question is: What is","Where is Sandra? "
"kitchen","Answer: She is in the garden. Question: Where is the cat? Answer","Where is Sandra? "
"bedroom","(should be: John moved to the bedroom.)      <context>the most beautiful of the American","Where is John? "
"bedroom","He is in the","Where is Daniel? "
"garden","He is either in the garden or in the sitting-room. He is either in","Where is Daniel? "
"garden","She is in the A. garden B. garden C. garden D.","Where is Sandra? "
"garden","I can't find her.  Answer: She's in the kitchen.  Question: What is the name","Where is Sandra? "
"office","I can't find her. I've looked everywhere. I have looked in the house, in","Where is Mary? "
"bathroom","Where is Sandra? Where is Sandra? Where is Sandra? Where is Sandra? Where is Sandra?","Where is Sandra? "
"hallway","He is in the blacksmith's.  Answer: He is in the blacksmith's.  Question:","Where is Daniel? "
"kitchen","Answer: He is in the Bible. He is in the Bible, and the Bible is","Where is Daniel? "
"bedroom","Answer: She is in the next room. Mary! Mary! Mary! Mary! Mary! Mary","Where is Mary? "
"bedroom","He's not in the Bible. He's not in the Bible. He's not in the Bible","Where is Daniel? "
"office","I do not see him.  Answer: He is in the next room.  Question: What is he","Where is Daniel? "
"office","He is in the tub. He is in the","Where is John? "
"bathroom","I'm not sure I like this. I'm not sure I like the way you're doing this","Where is Sandra? "
"office","I don't see her name in the list of the servants. ""She is not a servant","Where is Sandra? "
"hallway","(0) Question: Where is Daniel? (0) Question: Where is Daniel? (0","Where is Daniel? "
"garden","(Where is he?)","Where is John? "
"office","He is in the A. kitchen B. kitchen C. kitchen D.","Where is John? "
"bedroom","- by  Question: Where is Daniel? - by  Question: Where is Daniel? - by","Where is Daniel? "
"office","""I'm here, Ailie,"" said John, ""and I'm ready to go","Where is John? "
