"target","output","question"
"bathroom","bathroom","Where is Mary? "
"kitchen","Bathroom","Where is Sandra? "
"kitchen","Bathroom","Where is Mary? "
"kitchen","Bathroom","Where is John? "
"bedroom","(context: a)","Where is Sandra? "
"office","Bathroom","Where is John? "
"garden","Bathroom","Where is Mary? "
"bathroom","What is the meaning of the word? What is the meaning of the word? What is the meaning","Where is Sandra? "
"kitchen","Bathroom","Where is Mary? "
"bedroom","Bathroom","Where is John? "
"office","Bathroom","Where is Daniel? "
"office","Bathroom","Where is Daniel? "
"bathroom","Bathroom","Where is Mary? "
"bathroom","Bathroom.","Where is Sandra? "
"bathroom","bathroom","Where is Sandra? "
"hallway","Bathroom","Where is Mary? "
"kitchen","Bathroom","Where is Sandra? "
"office","In the kitchen, or the bathroom, or the hallway, or the garden, or the office,","Where is Daniel? "
"kitchen","In the kitchen.","Where is Sandra? "
"bedroom","Kitchen","Where is John? "
"hallway","Bathroom.","Where is Sandra? "
"bedroom","Bathroom","Where is Mary? "
"bedroom","Bathroom.","Where is John? "
"bedroom","Bathroom.","Where is Mary? "
"bedroom","In the kitchen.","Where is Mary? "
"garden","Bathroom","Where is Mary? "
"bedroom","bathroom","Where is Daniel? "
"office","Bathroom","Where is Sandra? "
"office","Bathroom","Where is Sandra? "
"garden","Bathroom","Where is Sandra? "
"garden","Bathroom","Where is Daniel? "
"bathroom","bathroom","Where is Mary? "
"office","bathroom","Where is Mary? "
"kitchen","Answer: In the kitchen, but not in the bathroom.","Where is Sandra? "
"garden","Bathroom","Where is Sandra? "
"kitchen","bathroom","Where is Sandra? "
"kitchen","Kitchen","Where is Sandra? "
"garden","Bathroom","Where is John? "
"garden","Bathroom","Where is Sandra? "
"bathroom","Bathroom","Where is Sandra? "
"bedroom","Kitchen","Where is Mary? "
"kitchen","Bathroom","Where is Sandra? "
"office","Bathroom","Where is Mary? "
"bedroom","Bathroom","Where is Mary? "
"office","Answer: In the bathroom, probably.","Where is Daniel? "
"office","Bathroom","Where is Sandra? "
"bathroom","In the kitchen, she is making a lot of sense. A farmer found a fox-hole,","Where is Sandra? "
"bedroom","{  _s._  _d._  _d._  _d._  _d","Where is Sandra? "
"office","Bathroom","Where is Daniel? "
"bedroom","Bathroom","Where is Sandra? "
"hallway","Kitchen.","Where is Daniel? "
"bedroom","hallway","Where is Sandra? "
"office","bathroom","Where is John? "
"garden","Answer: In the garden. Question: Where is Mary? Answer: In the bathroom. Question:","Where is John? "
"kitchen","Where is the new invention? Where is the visionary dreams of those enthusiasts who were boring the world to","Where is Daniel? "
"hallway","hallway","Where is Mary? "
"hallway","Bathroom","Where is Sandra? "
"hallway","Bathroom","Where is John? "
"bedroom","bathroom","Where is Mary? "
"bedroom","Bathroom","Where is Sandra? "
"bedroom","Bathroom","Where is Daniel? "
"kitchen","Bathroom","Where is Sandra? "
"bedroom","Bathroom","Where is Daniel? "
"garden","In the hallway, with a garden, in the kitchen, with a bathroom, in the bedroom,","Where is John? "
"bathroom","Bathroom","Where is Sandra? "
"garden","Bathroom","Where is Sandra? "
"office","Kitchen","Where is Daniel? "
"bedroom","Answer: In the kitchen.","Where is Mary? "
"garden","Jeff","Where is Sandra? "
"bathroom","Bathroom","Where is Sandra? "
"office","In the kitchen. He is a man of reason. He is a man of reason. He is","Where is John? "
"kitchen","Kitchen. It    cannot be contended that the crater of Vesuvius is not a true","Where is Daniel? "
"bedroom","In the office of the scribe in the lower regions, where he was engaged in noting down the","Where is John? "
"office","Kitchen","Where is Daniel? "
"bathroom","In the kitchen. And, after all, this is not a question of ""hard _versus","Where is Sandra? "
"office","Answer: In the first ages, and, indeed, until the fifteenth century, Confirmation followed immediately","Where is John? "
"hallway","Bathroom","Where is Mary? "
"office","Bathroom","Where is John? "
"office","""Well,"" said Hitt, ""we will come back to the question of progress. What is","Where is Sandra? "
"bathroom","bathroom","Where is John? "
"hallway","""I do not know where he is. I do not know where he is. I do not","Where is John? "
"hallway","Bathroom","Where is Daniel? "
"hallway","Bathroom","Where is Daniel? "
"bathroom","*     *     *     *     *","Where is Daniel? "
"bathroom","bathroom","Where is John? "
"bathroom","Bathroom","Where is Daniel? "
"garden","Bathroom","Where is John? "
"bedroom","Bathroom","Where is John? "
"office","In the kitchen.","Where is Mary? "
"garden","Bathroom.","Where is Sandra? "
"office","Bathroom","Where is John? "
"bedroom","Paul and Ramsey county do not seem to ever have chronicled the existence of this sprightly little","Where is Daniel? "
"hallway","Bathroom","Where is John? "
"kitchen","bathroom","Where is Daniel? "
"bedroom","Bathroom","Where is Daniel? "
"hallway","Bathroom","Where is Sandra? "
"garden","In the garden.","Where is Sandra? "
"bedroom","Bathroom","Where is John? "
"office","bathroom","Where is John? "
"garden","Kitchen","Where is Sandra? "
