"target","output","question"
"Bill","Answer: The baby.  Question: What did the baby do with the milk? Answer: He drank","Who did Mary give the milk to? "
"apple","What did Jeff give to Mary? What did Mary give to Jeff? What did Jeff give to Mary","What did Mary give to Jeff? "
"Fred","Answer: The King.  Question: What did the King say to Mary? Answer: He said,","Who gave the apple to Mary? "
"Bill","Answer: To the cat. Question: What did the cat do with the milk? Answer: She","Who did Mary give the milk to? "
"apple","Answer: He gave him a dollar.  Question: What did Bill do with the dollar? Answer:","What did Fred give to Bill? "
"Mary","Answer: The milk was received by the man who was in the barn. Question: What did the","Who received the milk? "
"football","Answer: A piece of bread. Question: What did Fred give to Jeff? Answer: A piece","What did Jeff give to Fred? "
"Mary","(from 'The Cornish Village' by R. D. Blackmore)  from the windows,","Who gave the milk to Bill? "
"football","Answer: A ring. Question: What did Mary give to Bill? Answer: A ring. Question","What did Bill give to Mary? "
"Bill","Answer: To the boy. Question: Who did the boy give the apple to? Answer: To","Who did Mary give the apple to? "
"Mary","Answer: The Northwest.","Who gave the football? "
"apple","Answer: He gave him a dime. Question: What did Bill give to Fred? Answer: He","What did Fred give to Bill? "
"apple","Answer: He gave her the apple.  Question: What did Mary give to Bill? Answer: She","What did Bill give to Mary? "
"milk","(A) milk (B) a drink (C) a kiss (D) a hug","What did Jeff give to Fred? "
"Mary","Answer: The boy. Question: Who received the football? Answer: The boy. Question: Who","Who received the football? "
"Jeff","Answer: Fred's mother. Question: What did Fred do with the apple? Answer: He ate","Who gave the apple to Fred? "
"Jeff","Answer: The boy. Question: What did the boy do with the apple? Answer: He ate","Who received the apple? "
"Jeff","Answer: Adam. Question: Who gave the apple to Adam? Answer: Eve. Question:","Who gave the apple? "
"apple","Answer: She gave him a kiss. Question: What did Bill give to Mary? Answer: He","What did Mary give to Bill? "
"Jeff","(1) Adam. (2) Eve. (3) The serpent. (4) The","Who gave the apple? "
"football","(Contributed by Mrs. J. H. H. of New York.)  Answer: He","What did Jeff give to Mary? "
"Bill","Answer: The cow. Question: Who gave the milk to the cow? Answer: The man.","Who gave the milk to Mary? "
"Fred","(1)  Answer: Fred.  Question: What did the mother take from under a chest? (","Who did Bill give the milk to? "
"Bill","Answer: The apple was given to the girl who was the most beautiful. Question: What did Jeff","Who did Jeff give the apple to? "
"Fred","Answer: The cow. Question: Who gave the ox? Answer: The cow. Question:","Who gave the milk? "
