"target","output","question"
"Jeff","A. The girl B. The girl's mother C. The girl's father D. The girl","Who did Fred give the football to? "
"Fred","A. Fred B. Fred C. Fred D. Fred  Answer: Fred  Answer: Fred","Who received the milk? "
"Jeff","A. Fred B. Fred C. Fred D. Fred  Answer: Fred got the milk there","Who gave the milk to Fred? "
"milk","A. Milk B. Milk C. Milk D. Milk  Answer: Fred got the milk there","What did Mary give to Bill? "
"Mary","A. Mary B. Mary C. Mary D. Mary  Answer: Mary received the football.","Who received the football? "
"Fred","A. Mary B. Mary C. Mary D. Mary  Answer: Mary gave the milk to","Who gave the milk to Jeff? "
"milk","A. Mary B. Mary C. Mary D. Mary  Answer: Mary gave the milk to","What did Jeff give to Bill? "
"Fred","A. Mary B. Mary C. Mary D. Mary  Answer: Mary received the apple.","Who received the apple? "
"Fred","A. Mary B. Mary C. Mary D. Mary  Answer: Mary gave the milk to","Who gave the apple to Mary? "
"Jeff","A. Mary B. Mary C. Mary D. Mary  Answer: Mary gave the milk.","Who gave the milk? "
"milk","A. Milk B. Milk C. Milk D. Milk  Answer: Mary gave the milk to","What did Fred give to Mary? "
"Fred","A. Fred B. Fred C. Fred D. Fred  Answer: Fred gave the apple to","Who gave the apple to Bill? "
"Mary","A. Mary B. Mary C. Mary D. Mary  Answer: Mary received the football.","Who received the football? "
"apple","A. Fred gave the apple to Bill. B. Fred gave the apple to Bill. C.","What did Fred give to Bill? "
"Bill","A. Fred gave the football to Bill. B. Bill gave the football to Fred. C.","Who gave the football to Fred? "
"Fred","A. Fred gave the football to Jeff. B. Jeff gave the football to Fred. C.","Who gave the football to Jeff? "
"milk","A. Fred gave the football to Mary. B. Mary gave the football to Fred. C.","What did Mary give to Fred? "
"Bill","A. Fred gave the apple to Mary. B. Mary gave the apple to Fred. C.","Who did Fred give the apple to? "
"Fred","A. Mary gave the milk. B. Mary gave the milk. C. Mary gave the milk","Who gave the milk? "
"Bill","A. Mary gave the apple. B. Mary gave the apple. C. Mary gave the apple","Who gave the apple? "
"Mary","A. Mary gave the apple to. B. Mary gave the apple to. C. Mary gave","Who did Jeff give the apple to? "
"Mary","A. Mary gave the milk. B. Mary gave the milk. C. Mary gave the milk","Who gave the milk? "
"milk","A. Fred gave the milk to Bill. B. Fred gave the milk to Bill. C.","What did Fred give to Bill? "
"Bill","A. Jeff gave the football to Bill. B. Jeff gave the football to Bill. C.","Who gave the football to Jeff? "
"Mary","A. Mary gave the milk to Jeff. B. Mary gave the milk to Jeff. C.","Who gave the milk to Jeff? "
