"target","output","question"
"Bill","Answer: Bill. Question: Who did Mary give the milk to? Answer: Bill. Question:","Who did Mary give the milk to? "
"milk","Answer: A pair of boots. Question: What did Fred give to Mary? Answer: A pair","What did Mary give to Fred? "
"apple","the apple, and the rest of the story. The Nana, who had been in hiding","What did Mary give to Jeff? "
"apple","Answer: A box of cigars. Question: What did Bill give to Fred? Answer: A box","What did Fred give to Bill? "
"Fred","Answer: Fred.  <example> Mary picked up the apple there. Mary gave the apple to Fred","Who gave the apple to Mary? "
"Jeff","Answer: Jeff </question>  <example> Mary picked up the apple there. Mary gave the","Who did Mary give the football to? "
"Bill","Answer: Mary gave the milk to the baby. Question: Who did Mary give the milk to","Who did Mary give the milk to? "
"apple","Answer: A. M. A. apple. Question: What is the A. M. A","What did Fred give to Mary? "
"apple","Answer: Nothing. Question: What did Bill give to Fred? Answer: Nothing. Question: What","What did Fred give to Bill? "
"Bill","Answer: Wendover. Question: Who did Mary give the football to? Answer: Wendover.","Who did Mary give the football to? "
"Mary","Answer: Mary.  Question: Who gave the apple? Answer: Fred.  Question: Who moved to","Who received the milk? "
"milk","Answer: Nothing. Question: What did Mary give to Bill? Answer: Nothing. Question: What","What did Bill give to Mary? "
"football","Answer: A football. Question: What did Fred give to Jeff? Answer: Nothing. Question:","What did Jeff give to Fred? "
"Mary","Answer: Fred.","Who gave the apple to Bill? "
"Mary","Answer: Jeff","Who gave the milk to Bill? "
"Mary","Answer: Jeff.  <example> Mary picked up the apple there. Mary gave the apple to Fred","Who gave the milk? "
"football","Answer: Nothing. Question: What did Mary give to Bill? Answer: Nothing. Question: What","What did Bill give to Mary? "
"apple","Answer: A red apple. Question: What did Bill give to Fred? Answer: Nothing. Question","What did Fred give to Bill? "
"Bill","Answer: Bill. Question: Who did Frank give the apple to? Answer: Muriel.","Who did Mary give the apple to? "
"milk","Answer: Milk. Question: What is noble abstraction? Answer: It is taking first the","What did Mary give to Fred? "
"Mary","Answer: Jeff.  Question: Who picked up the apple? Answer: Fred.  Question: Who handed","Who gave the football? "
"Mary","Answer: Fred. Why is Fred. Because he gave the apple. Why is the apple. Because","Who gave the apple? "
"apple","Answer: An apple. Question: What did Bill give to Fred? Answer: A watch. Question","What did Fred give to Bill? "
"Fred","Answer: Fred.  <example> Mary picked up the apple there. Mary gave the apple to Fred","Who received the milk? "
"apple","Answer: A bill. Question: What did Mary give to Bill? Answer: A bill.","What did Bill give to Mary? "
