"target","output","question"
"apple","""The Sioux Indians, who were thouless, but unfortunately among them there are some","What did Fred give to Bill? "
"apple","Answer: An apple. The Rockets are fired from a special type of gun, which is","What did Fred give to Mary? "
"milk","A. a ring B. a ring of gold C. a ring of gold of gold Context","What did Bill give to Mary? "
"Mary","The milk was given by the milkman. The milkman gave the milk. The milkman gave","Who gave the milk? "
"milk","""Give me ALL of them, ALL of them."" He clasped the three babes to his","What did Mary give to Fred? "
"Fred","The milk was given to the milkman. The milkman gave the milk to the milkman's","Who received the milk? "
"Jeff","(53) See the note on the Witenagemót. (54) See the note on","Who gave the football? "
"Jeff","Answer: The Indian. The Indian was a pirate. The Indian was a pirate, and was a","Who did Bill give the apple to? "
"Bill","Answer: Jeff gave the football to the boy. Question: What did the boy do with the football","Who did Jeff give the football to? "
"football","Answer: The little girl gave Fred the little girl gave Fred the little girl gave Fred the little girl","What did Mary give to Fred? "
"Fred","The apple is the fruit of the tree. The tree is the fruit of the ground. The","Who gave the apple? "
"Mary","A. The poor man B. The poor woman C. The poor man and the poor woman D","Who did Bill give the milk to? "
