"target","output","question"
"apple","Answer: Answer: apple Okay, let's try to figure out the answer to the question","What did Mary give to Jeff? "
"Bill","Answer: Bill <context> ""That's the way we all think till we tackle her and then","Who did Mary give the milk to? "
"Mary","Answer: Jeff Okay, let's tackle this question. The user provided a context and a","Who received the milk? "
"Mary","Answer: Mary Okay, let's try to figure out who gave the milk to Bill based","Who gave the milk to Bill? "
"Bill","Answer: Bill  <context> Jeff picked up the apple there. Mary moved to the bathroom. Jeff","Who did Mary give the apple to? "
"apple","Answer: apple Okay, let's try to figure out what Fred gave to Bill based on","What did Fred give to Bill? "
"milk","Answer: Answer: milk Answer: milk Answer: milk Answer: milk Answer","What did Jeff give to Fred? "
"Jeff","Answer: Jeff Okay, let's try to figure out who gave the apple to Fred based","Who gave the apple to Fred? "
"Jeff","Answer: Bill Okay, let's tackle this question. The user is asking ""Who gave","Who gave the apple? "
"Jeff","Answer: Fred Answer: Fred Answer: Fred Answer: Fred Answer: Fred","Who gave the apple? "
"Bill","Answer: Bill Okay, let's tackle this question. The user is asking, ""Who","Who gave the milk to Mary? "
"Bill","Answer: Bill Answer: Bill Answer: Bill Answer: Bill Answer: Bill","Who did Jeff give the apple to? "
