"target","output","question"
"Jeff","Jeff  Okay, let's tackle this question. The user provided a context and a question. The","Who did Fred give the football to? "
"Bill","Answer: Bill The answer is in the text.  The text says, ""Bill handed","Who did Mary give the milk to? "
"Jeff","Answer: The answer is Jeff.   The answer is Jeff.   The answer is Jeff.","Who did Fred give the milk to? "
"milk","A) A glass of milk B) A pearl stud C) A letter D","What did Mary give to Fred? "
"Fred","Answer: Fred Okay, let's see. The user is asking who received the milk in","Who received the milk? "
"apple","Answer: Mary handed the apple to Jeff. Okay, let me try to figure out the answer","What did Mary give to Jeff? "
"apple","Answer: Mary gave Jeff a wreath of corn-flowers blue.   Question: What did","What did Mary give to Jeff? "
"apple","What did Fred give to Fred? What did Fred give to Fred? What did Fred give to Fred","What did Fred give to Bill? "
"Jeff","The answer is Jeff. <context> Madame Royale vainly begged to be allowed to rejoin her","Who gave the milk to Fred? "
"Fred","Answer: Fred Okay, let's try to figure out who gave the apple to Mary based","Who gave the apple to Mary? "
"Jeff","Answer: Answer: Mary The answer is Mary. The context states ""Mary gave the football","Who received the football? "
"Jeff","Answer:  Answer: Answer:  Answer: Answer:  Answer: Answer:  Answer: Answer:  Answer","Who did Mary give the football to? "
"milk","Answer: Mary gave the milk to Bill.  Question: What is the name of the person who is","What did Mary give to Bill? "
"Bill","(Answer with the name of the person, not the animal.)  Okay, let's try to","Who did Mary give the milk to? "
"milk","Answer: Mary handed the milk to Bill. Question: What is the name of the son of","What did Mary give to Bill? "
"apple","Answer: Fred handed the apple to Mary. Okay, let's see. The user is asking","What did Fred give to Mary? "
"Mary","Answer:  Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer","Who received the football? "
"apple","Answer: Fred gave Bill an apple. Okay, let's see. The user is asking what","What did Fred give to Bill? "
"Jeff","The answer is Mary passed the apple to Jeff. So the answer is Jeff. <context> Mary passed","Who received the apple? "
"Bill","Answer: Mary gave the football to the narrator.  Wait, the text doesn't mention anything about","Who did Mary give the football to? "
"Fred","Answer: Fred Okay, let's see. I need to figure out who gave the milk","Who gave the milk to Jeff? "
"Mary","Answer: Answer: Mary Okay, let's tackle this question. The user is asking,","Who received the milk? "
"Mary","Answer: Answer: Jeff The answer is Jeff. According to the context, Jeff took the","Who gave the milk? "
"milk","Answer: A wig  Question: What was the reason given by the doctor for Mary's need to","What did Bill give to Mary? "
"milk","Answer: Jeff handed the milk to Bill.  Question: What is the main topic of the text?","What did Jeff give to Bill? "
"football","The answer should be the name of an object, not a description of it. Answer: football","What did Jeff give to Fred? "
"Mary","Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer","Who gave the football? "
"Mary","Mary <context> I thought p’raps there had been a collision.” And presently the","Who gave the apple to Bill? "
"Fred","Answer: Answer:  Fred The answer is Fred. The context states ""Fred gave the apple","Who received the apple? "
"Mary","Mary <context> (50) The story is told (Plutarch, Lycurg","Who gave the milk to Bill? "
"milk","Answer: Mary gave the milk to Jeff.  Okay, let's see. The user is asking","What did Mary give to Jeff? "
"Mary","Answer: Answer: Mary Okay, let's try to figure out who gave the milk based","Who gave the milk? "
"Fred","Answer: Answer: Fred Okay, let's try to figure out who gave the apple to","Who gave the apple to Mary? "
"football","What did Bill take there?  Okay, let me try to figure out the answer to this question.","What did Bill give to Mary? "
"apple","Answer: Fred passed the apple to Mary. Okay, let's try to figure out what Fred","What did Fred give to Mary? "
"apple","Answer: The apple. Okay, let's try to figure out what the answer is here.","What did Fred give to Bill? "
"Jeff","Answer: Answer: Jeff Okay, let's see. I need to figure out who gave","Who gave the milk? "
"Bill","Answer: Bill Question: What was the name of the hotel?  Answer: The Summit","Who did Mary give the apple to? "
"Fred","Answer: Fred Okay, let's see. The user is asking who gave the football to","Who gave the football to Mary? "
"milk","(A) A glass of milk (B) A piece of paper (C) A piece","What did Mary give to Fred? "
"milk","Answer: Fred gave Mary a glass of milk.  Question: What did Harry do after he left the","What did Fred give to Mary? "
"Mary","Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer","Who gave the football? "
"Fred","Answer: Answer: Fred Okay, let's tackle this question. The user provided a context","Who received the apple? "
