target,output,question
kitchen,bedroom,Where is the football? 
garden,bedroom,Where is the milk? 
bedroom,bedroom,Where is the apple? 
bedroom,bedroom,Where is the apple? 
kitchen,bedroom,Where is the apple? 
hallway,bedroom,Where is the apple? 
kitchen,bedroom,Where is the milk? 
garden,bedroom,Where is the milk? 
bedroom,bedroom,Where is the milk? 
bathroom,bedroom,Where is the milk? 
bathroom,bathroom,Where is the football? 
bedroom,bedroom,Where is the milk? 
bathroom,bedroom,Where is the apple? 
kitchen,bedroom,Where is the football? 
bedroom,bedroom,Where is the apple? 
garden,bedroom,Where is the apple? 
bedroom,bedroom,Where is the football? 
bedroom,bedroom,Where is the apple? 
garden,bedroom,Where is the milk? 
garden,bedroom,Where is the milk? 
office,bedroom,Where is the apple? 
bedroom,bedroom,Where is the milk? 
garden,bedroom,Where is the milk? 
bathroom,bedroom,Where is the milk? 
office,bedroom,Where is the apple? 
garden,bedroom,Where is the football? 
garden,bedroom,Where is the football? 
bedroom,bedroom,Where is the apple? 
hallway,bedroom,Where is the apple? 
hallway,bedroom,Where is the apple? 
hallway,bedroom,Where is the apple? 
garden,bedroom,Where is the football? 
hallway,bedroom,Where is the apple? 
kitchen,bedroom,Where is the football? 
hallway,bedroom,Where is the milk? 
kitchen,bedroom,Where is the apple? 
office,bedroom,Where is the milk? 
hallway,bedroom,Where is the milk? 
bathroom,bedroom,Where is the milk? 
bathroom,bedroom,Where is the milk? 
bathroom,bedroom,Where is the football? 
hallway,bedroom,Where is the football? 
garden,bedroom,Where is the apple? 
bedroom,bedroom,Where is the apple? 
kitchen,bedroom,Where is the milk? 
bedroom,bedroom,Where is the milk? 
hallway,bedroom,Where is the apple? 
garden,bedroom,Where is the milk? 
kitchen,bedroom,Where is the football? 
bathroom,bedroom,Where is the football? 
garden,bedroom,Where is the milk? 
bedroom,bedroom,Where is the apple? 
hallway,bedroom,Where is the milk? 
hallway,bedroom,Where is the milk? 
office,bedroom,Where is the milk? 
kitchen,bedroom,Where is the apple? 
bathroom,bedroom,Where is the milk? 
bathroom,bedroom,Where is the milk? 
office,bathroom,Where is the football? 
garden,bedroom,Where is the football? 
kitchen,bedroom,Where is the apple? 
bathroom,bedroom,Where is the apple? 
garden,bathroom,Where is the football? 
bathroom,bedroom,Where is the milk? 
bathroom,bedroom,Where is the milk? 
hallway,bedroom,Where is the milk? 
bedroom,bedroom,Where is the football? 
garden,bedroom,Where is the football? 
bedroom,bedroom,Where is the football? 
bathroom,bedroom,Where is the apple? 
garden,bedroom,Where is the milk? 
office,bedroom,Where is the milk? 
office,bedroom,Where is the football? 
hallway,bedroom,Where is the football? 
garden,bedroom,Where is the football? 
office,bedroom,Where is the milk? 
kitchen,bedroom,Where is the football? 
office,bedroom,Where is the milk? 
kitchen,bedroom,Where is the apple? 
kitchen,bedroom,Where is the football? 
office,bedroom,Where is the football? 
kitchen,bedroom,Where is the apple? 
office,bathroom,Where is the apple? 
bathroom,bedroom,Where is the football? 
bathroom,office,Where is the football? 
office,bedroom,Where is the milk? 
bathroom,bedroom,Where is the apple? 
bedroom,bathroom,Where is the milk? 
hallway,bedroom,Where is the apple? 
bedroom,bathroom,Where is the milk? 
bedroom,bedroom,Where is the apple? 
bathroom,bedroom,Where is the football? 
bedroom,bedroom,Where is the football? 
bedroom,bedroom,Where is the football? 
bedroom,bedroom,Where is the apple? 
kitchen,bedroom,Where is the football? 
garden,bedroom,Where is the milk? 
office,bedroom,Where is the milk? 
bedroom,bedroom,Where is the milk? 
kitchen,bedroom,Where is the apple? 
