"target","output","question"
"bathroom","Answer: The most recent location of Mary is bedroom. Do not write anything else after that.  Solution","Where is Mary? "
"bedroom","Answer: The most recent location of Sandra is kitchen. Question: Where is Alan? Answer: The","Where is Sandra? "
"kitchen","Answer: The most recent location of Mary is kitchen. Question: Where is Alan? Answer: The","Where is Mary? "
"bathroom","Answer: The most recent location of Mary is bedroom. Explanation: The most recent location of Mary is","Where is Mary? "
"kitchen","Answer: The most recent location of Sandra is kitchen. Do not write anything else after that.  <","Where is Sandra? "
"hallway","Answer: The most recent location of Sandra is bedroom. Question: Where is Daniel? Answer: The","Where is Sandra? "
"bedroom","Answer: The most recent location of Mary is bedroom. Question: Where is Daniel? Answer: The","Where is Mary? "
"office","Answer: The most recent location of Sandra is kitchen. Do not write anything else after that.  Question","Where is Sandra? "
"office","Answer: The most recent location of Mary is kitchen.  Question: Where is Alan? Answer: The","Where is Mary? "
"kitchen","Answer: The most recent location of Sandra is kitchen. Do not write anything else after that. I","Where is Sandra? "
"bedroom","Answer: The most recent location of Mary is office. Do not write anything else after that.","Where is Mary? "
"office","Answer: The most recent location of Daniel is office. Do not write anything else after that. Question","Where is Daniel? "
"office","Answer: The most recent location of Daniel is office. Question: Where is John? Answer: The","Where is Daniel? "
"office","Answer: The most recent location of John is office. Do not write anything else after that.","Where is John? "
"hallway","Answer: The most recent location of Sandra is bedroom. Do not write anything else after that.  <","Where is Sandra? "
"bedroom","Answer: The most recent location of Daniel is bedroom.  Question: Where is Alan? Answer: The","Where is Daniel? "
"bathroom","Answer: The most recent location of Sandra is bathroom. Do not write anything else after that.  I","Where is Sandra? "
"garden","Answer: The most recent location of Sandra is garden.  Question: Where is John? Answer: The","Where is Sandra? "
"bedroom","Answer: The most recent location of John is bedroom. Question: Where is Alan? Answer: The","Where is John? "
"hallway","Answer: The most recent location of Mary is bedroom.  Question: Where is Alan? Answer: The","Where is Mary? "
"hallway","Answer: The most recent location of John is hallway.  Question: Where is Sandra? Answer: The","Where is John? "
"bathroom","Answer: The most recent location of John is kitchen. Do not write anything else after that.  Question","Where is John? "
"office","Answer: The most recent location of Mary is office. Do not write anything else after that.  Question","Where is Mary? "
"hallway","Answer: The most recent location of John is bathroom. Question: Where is Sandra? Answer: The","Where is John? "
"garden","Answer: The most recent location of Sandra is garden. Do not write anything else after that.  <","Where is Sandra? "
