"target","output","question"
"Jeff","Answer: Jeff.  Question: Who did Jeff give the football to? Answer: Fred.  Question:","Who did Fred give the football to? "
"Bill","Mary gave the milk to Bill. Mary gave the milk to Bill. Mary gave the milk to Bill","Who did Mary give the milk to? "
"Jeff","Mary or Jeff?  Answer: Mary  Explanation: Mary went to the garden, Fred gave the milk","Who did Fred give the milk to? "
"milk","Mary gave the milk to Fred.  Question: What did Jeff do? Jeff dropped the milk.  Question","What did Mary give to Fred? "
"Fred","Mary or Fred?  Answer: Mary received the milk.  Explanation: Mary received the milk, because Mary","Who received the milk? "
"apple","Mary gave the apple to Jeff.  Question: What did Mary give to Fred? Mary gave the apple","What did Mary give to Jeff? "
"apple","Mary gave the apple to Jeff.  Question: What did Mary give to Jeff? Mary gave the apple","What did Mary give to Jeff? "
"apple","(a) apple (b) football (c) apple (d) football (e) apple","What did Fred give to Bill? "
"Jeff","Mary? Jeff? Bill? Fred?  Answer: Jeff gave the milk to Fred. Jeff gave the","Who gave the milk to Fred? "
"Fred","Mary gave the apple to herself.  Mary gave the apple to herself.  Mary gave the apple to herself","Who gave the apple to Mary? "
"Jeff","Mary or Jeff?  Mary or Jeff?  Mary or Jeff?  Mary or Jeff?  Mary or Jeff?","Who received the football? "
"Jeff","Mary gave the football to Jeff.  Explanation: Mary gave the football to Jeff. Jeff passed the football","Who did Mary give the football to? "
"milk","Mary gave the milk to Bill.  Question: What did Mary give to Bill? Mary gave the milk","What did Mary give to Bill? "
"Bill","A. Bill B. Fred C. Mary D. Mary E. Mary F. Mary G.","Who did Mary give the milk to? "
"milk","Mary gave the milk to Bill.  Question: What did Bill do with the milk? Bill went back","What did Mary give to Bill? "
"apple","Mary went back to the kitchen. Mary went back to the kitchen. Mary went back to the kitchen","What did Fred give to Mary? "
"Mary","Mary or Jeff?  Answer: Mary received the football from Jeff. Mary was the first to receive the","Who received the football? "
"apple","Answer: Fred gave the apple to Bill. Question: What did Bill give to Fred? Answer:","What did Fred give to Bill? "
"Jeff","Mary or Jeff?  Answer: Mary received the apple.  Explanation: Mary received the apple from Jeff,","Who received the apple? "
"Bill","Mary gave the football to Bill.  Question: Who did Bill journey to? Bill journeyed to the","Who did Mary give the football to? "
"Fred","Who was the milk given to?  Answer: Fred gave the milk to Jeff. Jeff was given the","Who gave the milk to Jeff? "
"Mary","Mary or Fred? Mary or Fred? Mary or Fred? Mary or Fred? Mary or Fred?","Who received the milk? "
"Mary","Mary or Fred?  Answer: Mary gave the milk to Fred.  Question: Who gave the milk?","Who gave the milk? "
"milk","Mary gave to Bill? Mary gave to Bill? Mary gave to Bill? Mary gave to Bill?","What did Bill give to Mary? "
"milk","A. Milk B. Milk C. Milk D. Milk E. Milk F. Milk G.","What did Jeff give to Bill? "
"football","Answer: Jeff gave the football to Fred. Question: What did Fred give to Jeff? Answer:","What did Jeff give to Fred? "
"Mary","Mary or Bill?  Answer: Mary gave the football.  Explanation: Mary gave the football to Bill.","Who gave the football? "
"Mary","Mary or Bill?  Answer: Mary gave the apple to Bill.  Question: Who gave the apple to","Who gave the apple to Bill? "
"Fred","Mary or Fred?  Answer: Mary received the apple.  Question: Who journeyed to the bathroom?","Who received the apple? "
"Mary","Mary or Bill?  Answer: Mary gave the milk to Bill.  Question: Who handed the milk to","Who gave the milk to Bill? "
"milk","(Mary gave milk to Jeff.)  Question: What did Jeff give to Bill? (Jeff gave milk","What did Mary give to Jeff? "
"Mary","Mary or Jeff?  Answer: Mary gave the milk to Jeff.  Explanation: Mary gave the milk to","Who gave the milk? "
"Fred","(Mary, Fred, Bill, Jeff, Robert)  Answer: Mary gave the apple to Fred.","Who gave the apple to Mary? "
