"target","output","question"
"Jeff","James. James. James. James. James. James. James. James. James. James.","Who did Fred give the football to? "
"Fred","James passed the milk there.  Answer: James passed the milk there.  Question: What did James do","Who received the milk? "
"Jeff","James moved to Newhaven. James moved to Newhaven. James moved to Newhaven. James moved","Who gave the milk to Fred? "
"milk","What did Bill give to Mary? What did Jimmie give to Gertrude? What did Ger","What did Mary give to Bill? "
"Mary","Mary. James. James. James. James. James. James. James. James. James.","Who received the football? "
"Fred","What was the milk? What was the pawn? What was the pawn? What was the pawn?","Who gave the milk to Jeff? "
"milk","What did they do. James,  and ----,  and ----,  and ----,","What did Jeff give to Bill? "
"Fred","James had received the apple. James had received the apple. James had received the apple. James had","Who received the apple? "
"Fred","James gave the apple to Mary. James gave the apple to Mary. James gave the apple to Mary","Who gave the apple to Mary? "
"Jeff","James moved to Geralton. James moved to Geralton. James moved to Geralton","Who gave the milk? "
"milk","James gave to his little sister. ""I mean to make you by these 'old bread'.","What did Fred give to Mary? "
"Fred","James gave the apple to Bill. James gave the apple to Bill. James gave the apple to Bill","Who gave the apple to Bill? "
"Mary","James got the milk. James got the milk. James got the milk. James got the milk.","Who received the football? "
"apple","James gave to Tracy. Tracy gave to these 'Ann' and 'Louise'. James gave","What did Fred give to Bill? "
"Bill","James. James. James. James. James. James. James. James. James. James.","Who gave the football to Fred? "
"Fred","James;;;;;;;;;;;;;;;;;;;","Who gave the football to Jeff? "
"milk","James, inexperience, inexperience, inexperience, inexperience, inexperience, inexperience,","What did Mary give to Fred? "
"Bill","James. James. James. James. James. James. James. James. James. James.","Who did Fred give the apple to? "
"Fred","James, 1911, Review of Reviews, 1911, 1911, 191","Who gave the milk? "
"Bill","James gave the apple. Fred dropped the apple. Mary gave the apple. Bill gave the apple.","Who gave the apple? "
"Mary","James Louise Margaret Louise Curlo Curlo Curlo Curlo Curlo Curlo Curlo Curlo","Who did Jeff give the apple to? "
"Mary","James journeyed to the harn.  Fred gave the milk. James journeyed to the harn","Who gave the milk? "
"milk","Answer: harnessed bread. James went. Margit replied replies. Arne replied replied.","What did Fred give to Bill? "
"Bill","James. James. James. James. James. James. James. James. James. James.","Who gave the football to Jeff? "
"Mary","Answer: Mary. James. James. James. James. James. James. James. James.","Who gave the milk to Jeff? "
