"target","output","question"
"Jeff","-- ""Who did he give the football to?-- ""Who did he give the football to?","Who did Fred give the football to? "
"Fred","--the child. ""Who sent the water?""--the boy. ""Who brought to see?""","Who received the milk? "
"Jeff","Who was it that made the ""Who made the water to come to it?"" ""Who made","Who gave the milk to Fred? "
"milk","(Luke 2: 1-4) (Luke 2: 1-4)","What did Mary give to Bill? "
"Mary","Who was it that the the first that was to be seen, who was it that was to","Who received the football? "
"Fred","Who was it that the child was to be seen, or the sick, or the blind,","Who gave the milk to Jeff? "
"milk","--A. What did he give to the messenger?--B. Did he send to the messenger","What did Jeff give to Bill? "
"Fred","(a) (b) (c) (d) (e) (f) (g","Who received the apple? "
"Fred","Who gave the apple to Mary? Who gave the apple to Mary? Who gave the apple to Mary","Who gave the apple to Mary? "
"Jeff","Who was it that gave the milk? Who was it that gave the milk? Who was it that","Who gave the milk? "
"milk","--A. ""I will tell you of it, &c.""--""I will tell you","What did Fred give to Mary? "
"Fred","Who gave the apple to the man who was to be the centre of the different nations? Who gave","Who gave the apple to Bill? "
"Mary","--Who sent the telegram?--Who was it from the little boy?--Who was it from","Who received the football? "
"apple","-- ""the little""-- ""the little""-- ""the little""-- ""the little""","What did Fred give to Bill? "
"Bill","""I'll tell you of this,--the ""Remember, you have to wait. ""","Who gave the football to Fred? "
"Fred","Who was it that gave the football to Jeff? Who was it that gave the football to Jeff?","Who gave the football to Jeff? "
"milk","What did Mary give to Elizabeth? What did Mary give to the shepherds? What did Mary","What did Mary give to Fred? "
"Bill","--the girl to the door.-- the girl to the door.-- the girl to the door","Who did Fred give the apple to? "
"Fred","Who gave the water? Who gave the wine? Who gave the corn? Who gave the flesh?","Who gave the milk? "
"Bill","--Mary. Who was it that died?--Edmund. Who was it that fell away?","Who gave the apple? "
"Mary","Who did he give the apple to? Who did he give the apple to? Who did he give","Who did Jeff give the apple to? "
"Mary","Who was it that brought the express? Who was it that brought the express? Who was it that","Who gave the milk? "
"milk","Answer: What did he give to the messenger? ""I'll tell you of it,"" said","What did Fred give to Bill? "
"Bill","Who was it that gave the football to Jeff? Who was it that gave the football to Jeff?","Who gave the football to Jeff? "
"Mary","(2) Who gave the rain to the east wind? (3) Who gave to the corn","Who gave the milk to Jeff? "
