"target","output","question"
"kitchen","Answer: In the Piazzetta. Question: Where is the Piazzetta?","Where is John? "
"bathroom","What is the matter with her? What is the matter with her? What is the matter with","Where is Sandra? "
"office","What is he doing?  Answer: He is in the woods, and he is listening.  Question:","Where is Daniel? "
"hallway","Answer: She is in the kitchen. Question: What is she doing? Answer: She is","Where is Mary? "
"bedroom","What is he doing? What is the subject of his thoughts? What is the subject of","Where is John? "
"bedroom","Answer: She is in the kitchen. Question: Where is the kitchen? Answer: It is","Where is Mary? "
"office","(Sandra is the name of the girl who was lost in the fire.)  Answer: She","Where is Sandra? "
"bathroom","Answer: She is in the next room. Question: What is she doing? Answer: She is","Where is Mary? "
"kitchen","Answer: She is in the kitchen. Question: What is she doing? Answer: She is making","Where is Sandra? "
"bathroom","I have not seen her for a long time.  Answer: She is in the kitchen. I will","Where is Sandra? "
"bedroom","Answer: She is in the kitchen. Question: What is she doing? Answer: She is making","Where is Mary? "
"bedroom","Answer: In the garden. Question: What is she doing? Answer: She is looking at","Where is Sandra? "
"bedroom","Answer: She is in the garden. Question: Where is the garden? Answer: It is in","Where is Sandra? "
"hallway","Answer: In the hallway.  Question: What is the name of the officer? Answer: The officer","Where is Mary? "
"bedroom","[636] I have not seen her for a long time. Answer: She is in the country","Where is Sandra? "
"garden","Answer: In the library. Question: What is he doing? Answer: Reading. Question: What","Where is John? "
"bedroom","Answer: She is in the garden. Question: Where is the garden? Answer: It is","Where is Mary? "
"kitchen","[511]  Answer: In the lions' den.  Question: Where is Susanna? [512","Where is Daniel? "
"office","Answer: In the next world. Question: Where is the next world? Answer: In the","Where is John? "
"bathroom","Answer: In the wilderness. Question: Where is the wilderness? Answer: In the desert.","Where is John? "
"bathroom","Answer: In the garden. Question: Where is the garden? Answer: In the house.","Where is Daniel? "
"bedroom","What is the name of the man who is with him? What is the name of the man who","Where is John? "
"bedroom","Answer: In the lions' den. Question: Where is the law? Answer: In the","Where is Daniel? "
"hallway","Answer: In the district of Matara.  Question: What is the name of the river which runs","Where is Sandra? "
"garden","Answer: In the hotel. Question: What is Sandra doing? Answer: She is in","Where is Sandra? "
