"target","output","question"
"milk","What did Fred do with it?  Okay, let's see. I need to figure out what Mary","What did Mary give to Fred? "
"apple","Choices: A. The apple B. The football C. The apple and the football","What did Fred give to Bill? "
"Jeff","Answer: Jeff  The answer is: Jeff  The answer is: Jeff  The answer is:","Who did Mary give the football to? "
"apple","Answer: Apple Okay, let's see. I need to figure out what Fred gave to","What did Fred give to Mary? "
"Bill","Answer: Mary Answer: Mary Answer: Mary Answer: Mary Answer: Mary","Who did Mary give the football to? "
"milk","Answer: Answer: milk The answer is milk.  Okay, let's see. The","What did Bill give to Mary? "
"Mary","Answer: Mary Okay, let's tackle this question. The user is asking, ""Who","Who gave the apple to Bill? "
"Mary","Choices: A. Jeff B. Mary C. Bill D. Fred Answer","Who gave the milk? "
"apple","Answer: Answer: apple Answer: apple Answer: apple Answer: apple Answer","What did Fred give to Bill? "
"milk","Choices: A) The milk B) The baby C) The baby's bottle","What did Mary give to Fred? "
"Mary","Answer: Mary Okay, let's tackle this question. The user is asking, ""Who","Who gave the apple? "
"Fred","Answer: Fred <context> Everybody is saying he will soon be our leading man. They","Who received the milk? "
"apple","Answer: Answer: apple Answer: apple Answer: apple Answer: apple Answer","What did Fred give to Bill? "
"Jeff","Answer: Jeff <context> Jeff passed the football there. Jeff passed the football to Fred.","Who gave the football? "
"Jeff","Choices: A. Jeff B. Frank C. Mellicent D. Miss","Who did Bill give the milk to? "
"Jeff","Answer: Bill  Okay, let's tackle this question. The user is asking, ""Who","Who did Bill give the apple to? "
"apple","Answer: Answer: apple Okay, let's tackle this question. So, the user is","What did Mary give to Fred? "
"Bill","Answer:  Bill Okay, let's tackle this question. The user is asking, ""Who","Who did Jeff give the football to? "
"Bill","Answer: Answer: Bill Answer: Bill Answer: Bill Answer: Bill Answer","Who did Fred give the milk to? "
"football","Answer: Mary gave the football to Fred.  Question: What did Fred do with the football?","What did Mary give to Fred? "
"milk","Answer: Answer: Milk <context> ""But will the Malay succeed in surprising Djalma","What did Mary give to Fred? "
"Fred","Choices: A. Mary B. Fred C. Bill D. Bill and Fred","Who gave the apple? "
"Fred","Choices: A. Fred B. Toto C. Mary D. <DW","Who did Bill give the apple to? "
"Mary","Answer: Mary  Okay, let's tackle this question. The user provided a context with a lot","Who did Bill give the milk to? "
"Fred","I need to find the answer within the text provided. The answer should be in the form of","Who gave the football? "
